순번,상호명,수거종류,수거방법,수거장소(주소),장소구분,수거비용
4758,롯데마트 연수점,폐휴대폰,수거함 설치,인천 연수구 청능대로 87 ,민팃ATM,무상
4759,롯데마트 영종도점,폐휴대폰,수거함 설치,인천 중구 흰바위로 51 ,민팃ATM,무상
4760,롯데마트 영통점,폐휴대폰,수거함 설치,경기 수원시 영통구 봉영로 1579 ,민팃ATM,무상
4761,롯데마트 오산점,폐휴대폰,수거함 설치,경기 오산시 경기대로 271 ,민팃ATM,무상
4762,롯데마트 원주점,폐휴대폰,수거함 설치,강원 원주시 봉화로 1 ,민팃ATM,무상
4763,롯데마트 월드타워점,폐휴대폰,수거함 설치,서울 송파구 올림픽로 300 ,민팃ATM,무상
4764,롯데마트 은평점,폐휴대폰,수거함 설치,서울 은평구 통일로 1050 ,민팃ATM,무상
4765,롯데마트 의왕점,폐휴대폰,수거함 설치,경기 의왕시 계원대학로 7 ,민팃ATM,무상
4766,롯데마트 이천점,폐휴대폰,수거함 설치,경기 이천시 안흥동 474 ,민팃ATM,무상
4767,롯데마트 인천터미널점,폐휴대폰,수거함 설치,인천 미추홀구 연남로 35 ,민팃ATM,무상
4768,롯데마트 잠실점,폐휴대폰,수거함 설치,서울 송파구 올림픽로 240 ,민팃ATM,무상
4769,롯데마트 장암점,폐휴대폰,수거함 설치,경기 의정부시 장곡로 224 ,민팃ATM,무상
4770,롯데마트 주엽점,폐휴대폰,수거함 설치,경기 고양시 일산서구 중앙로 1496 ,민팃ATM,무상
4771,롯데마트 중계점,폐휴대폰,수거함 설치,서울 노원구 노원로 330 ,민팃ATM,무상
4772,롯데마트 청라점,폐휴대폰,수거함 설치,인천 서구 청라커낼로 252 ,민팃ATM,무상
4773,롯데마트 춘천점,폐휴대폰,수거함 설치,강원 춘천시 방송길 84 ,민팃ATM,무상
4774,롯데마트 평촌점,폐휴대폰,수거함 설치,경기 안양시 동안구 시민대로160번길 20 ,민팃ATM,무상
4775,롯데마트 평택점,폐휴대폰,수거함 설치,경기 평택시 평택5로 30 ,민팃ATM,무상
4776,롯데마트 행당역점,폐휴대폰,수거함 설치,서울 성동구 행당로 82 ,민팃ATM,무상
4777,롯데마트 화정점,폐휴대폰,수거함 설치,경기 고양시 덕양구 화중로 66 ,민팃ATM,무상
4778,롯데하이마트 광교아울렛점,폐휴대폰,수거함 설치,경기 수원시 영통구 도청로 10 ,민팃ATM,무상
4779,롯데하이마트 구리역점,폐휴대폰,수거함 설치,경기 구리시 동구릉로148번길 33 ,민팃ATM,무상
4780,롯데하이마트 동인천점,폐휴대폰,수거함 설치,인천 중구 인중로 129 ,민팃ATM,무상
4781,롯데하이마트 동탄점,폐휴대폰,수거함 설치,경기 화성시 삼성1로 134 ,민팃ATM,무상
4782,롯데하이마트 만수점,폐휴대폰,수거함 설치,인천 남동구 백범로 190 ,민팃ATM,무상
4783,롯데하이마트 부평점,폐휴대폰,수거함 설치,인천 부평구 부흥로 277 ,민팃ATM,무상
4784,롯데하이마트 북수원점,폐휴대폰,수거함 설치,경기 수원시 장안구 경수대로1008번길 4 ,민팃ATM,무상
4785,롯데하이마트 산본점,폐휴대폰,수거함 설치,경기 군포시 고산로 714 ,민팃ATM,무상
4786,롯데하이마트 산수점,폐휴대폰,수거함 설치,광주 동구 필문대로 118 ,민팃ATM,무상
4787,롯데하이마트 삼화점,폐휴대폰,수거함 설치,제주 연삼로 888 ,민팃ATM,무상
4788,롯데하이마트 서곡점,폐휴대폰,수거함 설치,전북 전주시 완산구 온고을로 202 ,민팃ATM,무상
4789,롯데하이마트 시흥롯데마트점,폐휴대폰,수거함 설치,경기 시흥시 비둘기공원로 28 ,민팃ATM,무상
4790,롯데하이마트 신길점,폐휴대폰,수거함 설치,서울 영등포구 신길로 141 ,민팃ATM,무상
4791,롯데하이마트 신방점,폐휴대폰,수거함 설치,충남 천안시 동남구 남부대로 92 ,민팃ATM,무상
4792,롯데하이마트 신정점,폐휴대폰,수거함 설치,울산 남구 중앙로 147 ,민팃ATM,무상
4793,롯데하이마트 은평점,폐휴대폰,수거함 설치,서울 은평구 은평로 148 ,민팃ATM,무상
4794,롯데하이마트 인천교점,폐휴대폰,수거함 설치,인천 동구 봉수대로 77 ,민팃ATM,무상
4795,롯데하이마트 인천삼산점,폐휴대폰,수거함 설치,인천 부평구 장제로 349 ,민팃ATM,무상
4796,롯데하이마트 작전점,폐휴대폰,수거함 설치,인천 계양구 계양대로 15 ,민팃ATM,무상
4797,롯데하이마트 장림점,폐휴대폰,수거함 설치,부산 사하구 다대로 213 ,민팃ATM,무상
4798,롯데하이마트 정관점,폐휴대폰,수거함 설치,부산 기장군 정관읍 정관6로 45 ,민팃ATM,무상
4799,롯데하이마트 정왕역점,폐휴대폰,수거함 설치,경기 시흥시 정왕신길로 193 ,민팃ATM,무상
4800,롯데하이마트 중계롯데마트점,폐휴대폰,수거함 설치,서울 노원구 노원로 330 ,민팃ATM,무상
4801,롯데하이마트 하남미사점,폐휴대폰,수거함 설치,경기 하남시 미사대로 480 ,민팃ATM,무상
4802,롯데하이마트 호계점,폐휴대폰,수거함 설치,울산 북구 신답로 21 ,민팃ATM,무상
4803,롯데하이마트 홍대입구역점,폐휴대폰,수거함 설치,서울 마포구 양화로 123 ,민팃ATM,무상
4804,ACT대리점 청학리점,폐휴대폰,수거함 설치,경기 남양주시 별내면 청학로 94 ,민팃ATM,무상
4805,ACT대리점 행신본점,폐휴대폰,수거함 설치,경기 고양시 덕양구 서정마을1로 20-10 ,민팃ATM,무상
4806,CD대리점 마포점,폐휴대폰,수거함 설치,서울 마포구 큰우물로 53 ,민팃ATM,무상
4807,MD대리점 김포장기직영점,폐휴대폰,수거함 설치,경기 김포시 김포한강4로 117 ,민팃ATM,무상
4808,T센터 수도권1 T-Place 보신각점,폐휴대폰,수거함 설치,서울 종로구 우정국로 6 ,민팃ATM,무상
4809,㈜블루스카이프리미엄샵,폐휴대폰,수거함 설치,대구시 달서구 진천로 73 ,민팃ATM,무상
4810,가능대리점 판교직영점,폐휴대폰,수거함 설치,경기 성남시 분당구 대왕판교로606번길 31 ,민팃ATM,무상
4811,가로수대리점 가로수점,폐휴대폰,수거함 설치,서울 강남구 강남대로156길 46 ,민팃ATM,무상
4812,대광대리점 운남점,폐휴대폰,수거함 설치,광주 광산구 임방울대로 142-10 ,민팃ATM,무상
4813,대교대리점 상동점,폐휴대폰,수거함 설치,경기 부천시 송내대로265번길 85 ,민팃ATM,무상
4814,대교대리점 평촌학원가점,폐휴대폰,수거함 설치,경기 안양시 동안구 평촌대로 136 ,민팃ATM,무상
4815,더블유대리점 강촌직영점,폐휴대폰,수거함 설치,대구 동구 화랑로80길 11 ,민팃ATM,무상
4816,동진대리점 화곡직영점,폐휴대폰,수거함 설치,"서울 강서구 화곡로13길 151 (화곡동, 패밀리마트) 103호, 104호",민팃ATM,무상
4817,롯데마트 거제점,폐휴대폰,수거함 설치,경남 거제시 서간도길 9-9 ,민팃ATM,무상
4818,롯데마트 광복점,폐휴대폰,수거함 설치,부산 중구 중앙대로 2 ,민팃ATM,무상
4819,롯데마트 구미점,폐휴대폰,수거함 설치,경북 구미시 구미대로22길 11 ,민팃ATM,무상
4820,롯데마트 김천점,폐휴대폰,수거함 설치,경북 김천시 시청로 80 ,민팃ATM,무상
4821,롯데마트 김해점,폐휴대폰,수거함 설치,경남 김해시 김해대로 2330 ,민팃ATM,무상
4822,롯데마트 대구율하점,폐휴대폰,수거함 설치,대구 동구 안심로 80 ,민팃ATM,무상
4823,롯데마트 동래점,폐휴대폰,수거함 설치,부산 동래구 중앙대로 1393 ,민팃ATM,무상
4824,롯데마트 동부산점,폐휴대폰,수거함 설치,부산 기장군 기장읍 기장해안로 147 ,민팃ATM,무상
4825,롯데마트 마산점,폐휴대폰,수거함 설치,경남 창원시 마산합포구 신마산시장길 33 ,민팃ATM,무상
4826,롯데마트 부산점,폐휴대폰,수거함 설치,부산 부산진구 신천대로 241 ,민팃ATM,무상
4827,롯데마트 사상점,폐휴대폰,수거함 설치,부산 사상구 낙동대로 733 ,민팃ATM,무상
4828,롯데마트 사하점,폐휴대폰,수거함 설치,부산 사하구 을숙도대로 610 ,민팃ATM,무상
4829,롯데마트 삼계점,폐휴대폰,수거함 설치,경남 창원시 마산회원구 내서읍 경남대로 927 ,민팃ATM,무상
4830,롯데마트 상무점,폐휴대폰,수거함 설치,광주 서구 시청로 40 ,민팃ATM,무상
4831,롯데마트 서대전점,폐휴대폰,수거함 설치,대전 유성구 유성대로 26-37 ,민팃ATM,무상
4832,롯데마트 서산점,폐휴대폰,수거함 설치,충남 서산시 충의로 27 ,민팃ATM,무상
4833,롯데마트 서청주점,폐휴대폰,수거함 설치,충북 청주시 흥덕구 2순환로 1004 ,민팃ATM,무상
4834,롯데마트 성정점,폐휴대폰,수거함 설치,충남 천안시 서북구 성정두정로 1 ,민팃ATM,무상
4835,롯데마트 송천점,폐휴대폰,수거함 설치,전북 전주시 덕진구 송천중앙로 82 ,민팃ATM,무상
4836,롯데마트 수완점,폐휴대폰,수거함 설치,광주 광산구 장신로 98 ,민팃ATM,무상
4837,롯데마트 시티세븐점,폐휴대폰,수거함 설치,경남 창원시 성산구 원이대로 320 ,민팃ATM,무상
4838,롯데마트 아산터미널점,폐휴대폰,수거함 설치,충남 아산시 번영로 225 ,민팃ATM,무상
4839,롯데마트 양덕점,폐휴대폰,수거함 설치,경남 창원시 마산회원구 삼호로 80 ,민팃ATM,무상
4840,롯데마트 여수점,폐휴대폰,수거함 설치,전남 여수시 국포1로 36 ,민팃ATM,무상
4841,롯데마트 여천점,폐휴대폰,수거함 설치,전남 여수시 무선로 187 ,민팃ATM,무상
4842,롯데마트 울산점,폐휴대폰,수거함 설치,울산 남구 삼산로 74 ,민팃ATM,무상
4843,롯데마트 웅상점,폐휴대폰,수거함 설치,경남 양산시 삼호1길 34 ,민팃ATM,무상
4844,롯데마트 월드컵점,폐휴대폰,수거함 설치,광주 서구 금화로 240 ,민팃ATM,무상
4845,롯데마트 익산점,폐휴대폰,수거함 설치,전북 익산시 무왕로 1053 ,민팃ATM,무상
4846,롯데마트 장유점,폐휴대폰,수거함 설치,경남 김해시 번화1로56번길 15 ,민팃ATM,무상
4847,롯데마트 제천점,폐휴대폰,수거함 설치,충북 제천시 용두대로 111 ,민팃ATM,무상
4848,롯데마트 진장점,폐휴대폰,수거함 설치,울산 북구 진장 유통로64 ,민팃ATM,무상
4849,롯데마트 진주점,폐휴대폰,수거함 설치,경남 진주시 동진로 440 ,민팃ATM,무상
4850,롯데마트 진해점,폐휴대폰,수거함 설치,경남 창원시 진해구 진해대로 762 ,민팃ATM,무상
4851,롯데마트 창원중앙점,폐휴대폰,수거함 설치,경남 창원시 성산구 중앙대로 123 ,민팃ATM,무상
4852,롯데마트 천천점,폐휴대폰,수거함 설치,경기 수원시 장안구 만석로19번길 25-10 ,민팃ATM,무상
4853,롯데마트 첨단점,폐휴대폰,수거함 설치,광주 광산구 첨단강변로99번길 22 ,민팃ATM,무상
4854,롯데마트 청량리점,폐휴대폰,수거함 설치,서울 동대문구 왕산로 214 ,민팃ATM,무상
4855,롯데마트 청주점,폐휴대폰,수거함 설치,충북 청주시 흥덕구 풍산로 15 ,민팃ATM,무상
4856,롯데마트 통영점,폐휴대폰,수거함 설치,경남 통영시 무전대로 65 ,민팃ATM,무상
4857,롯데마트 포항점,폐휴대폰,수거함 설치,경북 포항시 남구 지곡로 237 ,민팃ATM,무상
4858,롯데마트 홍성점,폐휴대폰,수거함 설치,충남 홍성군 홍성읍 조양로247번길 9 ,민팃ATM,무상
4859,롯데마트 화명점,폐휴대폰,수거함 설치,부산 북구 화명대로 47 ,민팃ATM,무상
4860,만평신월성점,폐휴대폰,수거함 설치,대구 달서구 조암로 4 ,민팃ATM,무상
4861,무등대리점 금호프리미엄점,폐휴대폰,수거함 설치,광주 서구 운천로 9 ,민팃ATM,무상
4862,미소대리점(본점),폐휴대폰,수거함 설치,경기 안산시 단원구 광덕대로 174 ,민팃ATM,무상
4863,범교대리점 증산점,폐휴대폰,수거함 설치,서울 은평구 수색로 195 ,민팃ATM,무상
4864,봉이텔레콤,폐휴대폰,수거함 설치,광주 북구 호동로 4-1 ,민팃ATM,무상
4865,빅마켓 금천점,폐휴대폰,수거함 설치,서울 금천구 두산로 71 ,민팃ATM,무상
4866,빅마켓 영등포점,폐휴대폰,수거함 설치,서울 영등포구 영중로125 ,민팃ATM,무상
4867,새서울대리점 가로수직영점,폐휴대폰,수거함 설치,서울 강남구 도산대로 123 ,민팃ATM,무상
4868,언니텔레콤,폐휴대폰,수거함 설치,인천 부평구 주부토로 231 ,민팃ATM,무상
4869,에코모바일 양덕점,폐휴대폰,수거함 설치,경북 포항시 북구 천마로 72 ,민팃ATM,무상
4870,옴니몰,폐휴대폰,수거함 설치,경남 양산시 물금읍 새실로 38 ,민팃ATM,무상
4871,우일대리점 남창원점,폐휴대폰,수거함 설치,경남 창원시 성산구 가음동 47-2번지 ,민팃ATM,무상
4872,울림터대리점 건대이마트점,폐휴대폰,수거함 설치,서울 광진구 자양동 227-7번지 ,민팃ATM,무상
4873,원이텔레콤,폐휴대폰,수거함 설치,부산 강서구 명지국제11로 56 ,민팃ATM,무상
4874,정릉대리점 본점,폐휴대폰,수거함 설치,서울 성북구 보국문로 24 ,민팃ATM,무상
4875,조앤 시청로점,폐휴대폰,수거함 설치,강원 원주시 만대공원길 1 ,민팃ATM,무상
4876,조은모바일,폐휴대폰,수거함 설치,부산 기장군 정관읍 정관로 578 ,민팃ATM,무상
4877,지원모바일,폐휴대폰,수거함 설치,충북 청주시 서원구 창직로 97 ,민팃ATM,무상
4878,참스타대리점 블루나인점,폐휴대폰,수거함 설치,서울 강서구 양천로 583 ,민팃ATM,무상
4879,큰사랑대리점 본점,폐휴대폰,수거함 설치,서울 강남구 테헤란로 128 ,민팃ATM,무상
4880,큰사랑대리점 하남직영점,폐휴대폰,수거함 설치,경기 하남시 대청로 13 ,민팃ATM,무상
4881,트롤대리점 타임월드점,폐휴대폰,수거함 설치,대전 서구 둔산로 20 ,민팃ATM,무상
4882,프리스비 본점,폐휴대폰,수거함 설치,서울 중구 동호로 180 ,민팃ATM,무상
4883,피앤피 동탄호수공원점,폐휴대폰,수거함 설치,경기 화성시 동탄순환대로 263 ,민팃ATM,무상
4884,하이어모바일,폐휴대폰,수거함 설치,부산 동래구 중앙대로 1523 ,민팃ATM,무상
4885,훈스마트텔레콤,폐휴대폰,수거함 설치,대구 달서구 진천로 77 ,민팃ATM,무상
4886,ACT대리점 원당점,폐휴대폰,수거함 설치,경기 고양시 덕양구 호국로 859 ,민팃ATM,무상
4887,MD대리점 시흥직영점,폐휴대폰,수거함 설치,서울 금천구 금하로 630 ,민팃ATM,무상
4888,PS&M (군산점),폐휴대폰,수거함 설치,전북 군산시 월명로 255 ,민팃ATM,무상
4889,PS&M (수완장덕점),폐휴대폰,수거함 설치,광주 광산구 수완동 풍영로 214 ,민팃ATM,무상
4890,T센터 수도권2 T센터 대치점,폐휴대폰,수거함 설치,서울 강남구 도곡로 462 ,민팃ATM,무상
4891,가로수직영SHOP 아현점,폐휴대폰,수거함 설치,서울 마포구 굴레방로 17 ,민팃ATM,무상
4892,강남스타대리점 역삼역직영점,폐휴대폰,수거함 설치,서울 강남구 논현로 511 ,민팃ATM,무상
4893,강남팀 강남PT 신대방삼거리직영점,폐휴대폰,수거함 설치,서울 동작구 상도로 82 ,민팃ATM,무상
4894,강동팀 강동PT 미금역점,폐휴대폰,수거함 설치,경기 성남시 분당구 돌마로 85 ,민팃ATM,무상
4895,강북직영SHOP 합정직영점,폐휴대폰,수거함 설치,서울 마포구 독막로 11 ,민팃ATM,무상
4896,개봉대리점 본점,폐휴대폰,수거함 설치,서울 구로구 개봉로6길 12-8 ,민팃ATM,무상
4897,곤지암대리점 본점,폐휴대폰,수거함 설치,경기 광주시 곤지암읍 곤지암로 35 ,민팃ATM,무상
4898,곤지암대리점 초월점,폐휴대폰,수거함 설치,경기 광주시 초월읍 경충대로 1252 ,민팃ATM,무상
4899,광주인천상사대리점 첨단3호점,폐휴대폰,수거함 설치,광주 광산구 첨단중앙로 104 ,민팃ATM,무상
4900,구미남부대리점 베스트직영점,폐휴대폰,수거함 설치,경북 구미시 구미중앙로 75 ,민팃ATM,무상
